,0,1
249,9.58941e-11,0.0
250,9.62776e-11,0.0
251,9.66612e-11,0.0
252,9.70448e-11,0.0
253,9.74284e-11,0.0
254,9.78119e-11,0.0
255,9.81955e-11,0.0
256,9.85791e-11,0.0
257,9.89627e-11,0.0
258,9.93462e-11,0.0
259,9.97298e-11,0.0
260,1.00113e-10,0.0
261,1.00497e-10,0.0
262,1.00881e-10,0.0
263,1.01264e-10,0.0
264,1.01648e-10,0.0
265,1.02031e-10,0.0
266,1.02415e-10,0.0
267,1.02798e-10,0.0
268,1.03182e-10,0.0
269,1.03566e-10,0.0
270,1.03949e-10,0.0
271,1.04333e-10,0.0
272,1.04716e-10,0.0
273,1.051e-10,0.0
274,1.05483e-10,0.0
275,1.05867e-10,0.0
276,1.06251e-10,0.0
277,1.06634e-10,0.0
278,1.07018e-10,0.0
279,1.07401e-10,0.0
280,1.07785e-10,0.0
281,1.08169e-10,0.0
282,1.08552e-10,0.0
283,1.08936e-10,0.0
284,1.09319e-10,0.0
285,1.09703e-10,0.0
286,1.10086e-10,0.0
287,1.1047e-10,0.0
288,1.10854e-10,0.0
289,1.11237e-10,0.0
290,1.11621e-10,0.0
291,1.12004e-10,0.0
292,1.12388e-10,0.0
293,1.12771e-10,0.0
294,1.13155e-10,0.0
295,1.13539e-10,0.0
296,1.13922e-10,0.0
297,1.14306e-10,0.0
298,1.14689e-10,0.0
299,1.15073e-10,0.0
300,1.15456e-10,0.0
301,1.1584e-10,0.0
302,1.16224e-10,0.0
303,1.16607e-10,0.0
304,1.16991e-10,0.0
305,1.17374e-10,0.0
306,1.17758e-10,0.0
307,1.18141e-10,0.0
308,1.18525e-10,0.0
309,1.18909e-10,0.0
310,1.19292e-10,0.0
311,1.19676e-10,0.0
312,1.20059e-10,0.0
313,1.20443e-10,0.0
314,1.20827e-10,0.0
315,1.2121e-10,0.0
316,1.21594e-10,0.0
317,1.21977e-10,0.0
318,1.22361e-10,0.0
319,1.22744e-10,0.0
320,1.23128e-10,0.0
321,1.23512e-10,0.0
322,1.23895e-10,0.0
323,1.24279e-10,0.0
324,1.24662e-10,0.0
325,1.25046e-10,0.0
326,1.25429e-10,0.0
327,1.25813e-10,0.0
328,1.26197e-10,0.0
329,1.2658e-10,0.0
330,1.26964e-10,0.0
331,1.27347e-10,0.0
332,1.27731e-10,0.0
333,1.28114e-10,0.0
334,1.28498e-10,0.0
335,1.28882e-10,0.0
336,1.29265e-10,0.0
337,1.29649e-10,0.0
338,1.30032e-10,0.0
339,1.30416e-10,0.0
340,1.30799e-10,0.0
341,1.31183e-10,0.0
342,1.31567e-10,0.0
343,1.3195e-10,0.0
344,1.32334e-10,0.0
345,1.32717e-10,0.0
346,1.33101e-10,0.0
347,1.33485e-10,0.0
348,1.33868e-10,0.0
349,1.34252e-10,0.0
350,1.34635e-10,0.0
351,1.35019e-10,0.0
352,1.35402e-10,0.0
353,1.35786e-10,0.0
354,1.3617e-10,0.0
355,1.36553e-10,0.0
356,1.36937e-10,0.0
357,1.3732e-10,0.0
358,1.37704e-10,0.0
359,1.38087e-10,0.0
360,1.38471e-10,0.0
361,1.38855e-10,0.0
362,1.39238e-10,0.0
363,1.39622e-10,0.0
364,1.40005e-10,0.0
365,1.40389e-10,0.0
366,1.40772e-10,0.0
367,1.41156e-10,0.0
368,1.4154e-10,0.0
369,1.41923e-10,0.0
370,1.42307e-10,0.0
371,1.4269e-10,0.0
372,1.43074e-10,0.0
373,1.43458e-10,0.0
374,1.43841e-10,0.0
375,1.44225e-10,0.0
376,1.44608e-10,0.0
377,1.44992e-10,0.0
378,1.45375e-10,0.0
379,1.45759e-10,0.0
380,1.46143e-10,0.0
381,1.46526e-10,0.0
382,1.4691e-10,0.0
383,1.47293e-10,0.0
384,1.47677e-10,0.0
385,1.4806e-10,0.0
386,1.48444e-10,0.0
387,1.48828e-10,0.0
388,1.49211e-10,0.0
389,1.49595e-10,0.0
390,1.49978e-10,0.0
391,1.50362e-10,0.0
392,1.50745e-10,0.0
393,1.51129e-10,0.0
394,1.51513e-10,0.0
395,1.51896e-10,0.0
396,1.5228e-10,0.0
397,1.52663e-10,0.0
398,1.53047e-10,0.0
399,1.53431e-10,0.0
400,1.53814e-10,0.0
401,1.54198e-10,0.0
402,1.54581e-10,0.0
403,1.54965e-10,0.0
404,1.55348e-10,0.0
405,1.55732e-10,0.0
406,1.56116e-10,0.0
407,1.56499e-10,0.0
408,1.56883e-10,0.0
409,1.57266e-10,0.0
410,1.5765e-10,0.0
411,1.58033e-10,0.0
412,1.58417e-10,0.0
413,1.58801e-10,0.0
414,1.59184e-10,0.0
415,1.59568e-10,0.0
416,1.59951e-10,0.0
417,1.60335e-10,0.0
418,1.60718e-10,0.0
419,1.61102e-10,0.0
420,1.61486e-10,0.0
421,1.61869e-10,0.0
422,1.62253e-10,0.0
423,1.62636e-10,0.0
424,1.6302e-10,0.0
425,1.63403e-10,0.0
426,1.63787e-10,0.0
427,1.64171e-10,0.0
428,1.64554e-10,0.0
429,1.64938e-10,0.0
430,1.65321e-10,0.0
431,1.65705e-10,0.0
432,1.66089e-10,0.0
433,1.66472e-10,0.0
434,1.66856e-10,0.0
435,1.67239e-10,0.0
436,1.67623e-10,0.0
437,1.68006e-10,0.0
438,1.6839e-10,0.0
439,1.68774e-10,0.0
440,1.69157e-10,0.0
441,1.69541e-10,0.0
442,1.69924e-10,0.0
443,1.70308e-10,0.0
444,1.70691e-10,0.0
445,1.71075e-10,0.0
446,1.71459e-10,0.0
447,1.71842e-10,0.0
448,1.72226e-10,0.0
449,1.72609e-10,0.0
450,1.72993e-10,0.0
451,1.73376e-10,0.0
452,1.7376e-10,0.0
453,1.74144e-10,0.0
454,1.74527e-10,0.0
455,1.74911e-10,0.0
456,1.75294e-10,0.0
457,1.75678e-10,0.0
458,1.76061e-10,0.0
459,1.76445e-10,0.0
460,1.76829e-10,0.0
461,1.77212e-10,0.0
462,1.77596e-10,0.0
463,1.77979e-10,0.0
464,1.78363e-10,0.0
465,1.78747e-10,0.0
466,1.7913e-10,0.0
467,1.79514e-10,0.0
468,1.79897e-10,0.0
469,1.80281e-10,0.0
470,1.80664e-10,0.0
471,1.81048e-10,0.0
472,1.81432e-10,0.0
473,1.81815e-10,0.0
474,1.82199e-10,0.0
475,1.82582e-10,0.0
476,1.82966e-10,0.0
477,1.83349e-10,0.0
478,1.83733e-10,0.0
479,1.84117e-10,0.0
480,1.845e-10,0.0
481,1.84884e-10,0.0
482,1.85267e-10,0.0
483,1.85651e-10,0.0
484,1.86034e-10,0.0
485,1.86418e-10,0.0
486,1.86802e-10,0.0
487,1.87185e-10,0.0
488,1.87569e-10,0.0
489,1.87952e-10,0.0
490,1.88336e-10,0.0
491,1.8872e-10,0.0
492,1.89103e-10,0.0
493,1.89487e-10,0.0
494,1.8987e-10,0.0
495,1.90254e-10,0.0
496,1.90637e-10,0.0
497,1.91021e-10,0.0
498,1.91405e-10,0.0
499,1.91788e-10,0.0
500,1.92172e-10,0.0
501,1.92555e-10,0.0
502,1.92939e-10,0.0
503,1.93322e-10,0.0
504,1.93706e-10,0.0
505,1.9409e-10,0.0
506,1.94473e-10,0.0
507,1.94857e-10,0.0
508,1.9524e-10,0.0
509,1.95624e-10,0.0
510,1.96007e-10,0.0
511,1.96391e-10,0.0
512,1.96775e-10,0.0
513,1.97158e-10,0.0
514,1.97542e-10,0.0
515,1.97925e-10,0.0
516,1.98309e-10,0.0
517,1.98692e-10,0.0
518,1.99076e-10,0.0
519,1.9946e-10,0.0
520,1.99843e-10,0.0
521,2.00227e-10,0.0
522,2.0061e-10,0.0
523,2.00994e-10,0.0
524,2.01378e-10,0.0
525,2.01761e-10,0.0
526,2.02145e-10,0.0
527,2.02528e-10,0.0
528,2.02912e-10,0.0
529,2.03295e-10,0.0
530,2.03679e-10,0.0
531,2.04063e-10,0.0
532,2.04446e-10,0.0
533,2.0483e-10,0.0
534,2.05213e-10,0.0
535,2.05597e-10,0.0
536,2.0598e-10,0.0
537,2.06364e-10,0.0
538,2.06748e-10,0.0
539,2.07131e-10,0.0
540,2.07515e-10,0.0
541,2.07898e-10,0.0
542,2.08282e-10,0.0
543,2.08665e-10,0.0
544,2.09049e-10,0.0
545,2.09433e-10,0.0
546,2.09816e-10,0.0
547,2.102e-10,0.0
548,2.10583e-10,0.0
549,2.10967e-10,0.0
550,2.11351e-10,0.0
551,2.11734e-10,0.0
552,2.12118e-10,0.0
553,2.12501e-10,0.0
554,2.12885e-10,0.0
555,2.13268e-10,0.0
556,2.13652e-10,0.0
557,2.14036e-10,0.0
558,2.14419e-10,0.0
559,2.14803e-10,0.0
560,2.15186e-10,0.0
561,2.1557e-10,0.0
562,2.15953e-10,0.0
563,2.16337e-10,0.0
564,2.16721e-10,0.0
565,2.17104e-10,0.0
566,2.17488e-10,0.0
567,2.17871e-10,0.0
568,2.18255e-10,0.0
569,2.18638e-10,0.0
570,2.19022e-10,0.0
571,2.19406e-10,0.0
572,2.19789e-10,0.0
573,2.20173e-10,0.0
574,2.20556e-10,0.0
575,2.2094e-10,0.0
576,2.21324e-10,0.0
577,2.21707e-10,0.0
578,2.22091e-10,0.0
579,2.22474e-10,0.0
580,2.22858e-10,0.0
581,2.23241e-10,0.0
582,2.23625e-10,0.0
583,2.24009e-10,0.0
584,2.24392e-10,0.0
585,2.24776e-10,0.0
586,2.25159e-10,0.0
587,2.25543e-10,0.0
588,2.25926e-10,0.0
589,2.2631e-10,0.0
590,2.26694e-10,0.0
591,2.27077e-10,0.0
592,2.27461e-10,0.0
593,2.27844e-10,0.0
594,2.28228e-10,0.0
595,2.28611e-10,0.0
596,2.28995e-10,0.0
597,2.29379e-10,0.0
598,2.29762e-10,0.0
599,2.30146e-10,0.0
600,2.30529e-10,0.0
601,2.30913e-10,0.0
602,2.31296e-10,0.0
603,2.3168e-10,0.0
604,2.32064e-10,0.0
605,2.32447e-10,0.0
606,2.32831e-10,0.0
607,2.33214e-10,0.0
608,2.33598e-10,0.0
609,2.33982e-10,0.0
610,2.34365e-10,0.0
611,2.34749e-10,0.0
612,2.35132e-10,0.0
613,2.35516e-10,0.0
614,2.35899e-10,0.0
615,2.36283e-10,0.0
616,2.36667e-10,0.0
617,2.3705e-10,0.0
618,2.37434e-10,0.0
619,2.37817e-10,0.0
620,2.38201e-10,0.0
621,2.38584e-10,0.0
622,2.38968e-10,0.0
623,2.39352e-10,0.0
624,2.39735e-10,0.0
625,2.40119e-10,0.0
626,2.40502e-10,0.0
627,2.40886e-10,0.0
628,2.41269e-10,0.0
629,2.41653e-10,0.0
630,2.42037e-10,0.0
631,2.4242e-10,0.0
632,2.42804e-10,0.0
633,2.43187e-10,0.0
634,2.43571e-10,0.0
635,2.43954e-10,0.0
636,2.44338e-10,0.0
637,2.44722e-10,-1.1435699999999999e-38
638,2.45105e-10,1.70774e-37
639,2.45489e-10,1.09547e-37
640,2.45872e-10,-1.2558099999999999e-37
641,2.46256e-10,-3.3180899999999997e-37
642,2.4664e-10,-3.7157699999999998e-37
643,2.47023e-10,-4.43253e-37
644,2.47407e-10,-6.308869999999999e-37
645,2.4779e-10,-1.16788e-36
646,2.48174e-10,-2.1516e-36
647,2.48557e-10,-4.0297e-36
648,2.48941e-10,-7.22545e-36
649,2.49325e-10,-1.32691e-35
650,2.49708e-10,-2.4169799999999997e-35
651,2.50092e-10,-4.36296e-35
652,2.50475e-10,-7.83823e-35
653,2.50859e-10,-1.40329e-34
654,2.51242e-10,-2.50982e-34
655,2.51626e-10,-4.4854e-34
656,2.5201e-10,-7.99943e-34
657,2.52393e-10,-1.4238500000000001e-33
658,2.52777e-10,-2.52922e-33
659,2.5316e-10,-4.4835400000000004e-33
660,2.53544e-10,-7.93264e-33
661,2.53927e-10,-1.4007800000000001e-32
662,2.54311e-10,-2.4687200000000004e-32
663,2.54695e-10,-4.34221e-32
664,2.55078e-10,-7.62241e-32
665,2.55462e-10,-1.33542e-31
666,2.55845e-10,-2.33504e-31
667,2.56229e-10,-4.0749e-31
668,2.56613e-10,-7.09724e-31
669,2.56996e-10,-1.23371e-30
670,2.5738e-10,-2.1403500000000002e-30
671,2.57763e-10,-3.70604e-30
672,2.58147e-10,-6.40455e-30
673,2.5853e-10,-1.10464e-29
674,2.58914e-10,-1.90155e-29
675,2.59298e-10,-3.26703e-29
676,2.59681e-10,-5.602130000000001e-29
677,2.60065e-10,-9.58766e-29
678,2.60448e-10,-1.6376800000000002e-28
679,2.60832e-10,-2.79194e-28
680,2.61215e-10,-4.75055e-28
681,2.61599e-10,-8.06756e-28
682,2.61983e-10,-1.36742e-27
683,2.62366e-10,-2.31328e-27
684,2.6275e-10,-3.90587e-27
685,2.63133e-10,-6.5822e-27
686,2.63517e-10,-1.10711e-26
687,2.639e-10,-1.85856e-26
688,2.64284e-10,-3.11408e-26
689,2.64668e-10,-5.20777e-26
690,2.65051e-10,-8.692440000000001e-26
691,2.65435e-10,-1.4481099999999999e-25
692,2.65818e-10,-2.40787e-25
693,2.66202e-10,-3.99609e-25
694,2.66586e-10,-6.619259999999999e-25
695,2.66969e-10,-1.0943500000000002e-24
696,2.67353e-10,-1.8058300000000002e-24
697,2.67736e-10,-2.9742000000000002e-24
698,2.6812e-10,-4.88923e-24
699,2.68503e-10,-8.022060000000001e-24
700,2.68887e-10,-1.31373e-23
701,2.69271e-10,-2.14736e-23
702,2.69654e-10,-3.50333e-23
703,2.70038e-10,-5.70474e-23
704,2.70421e-10,-9.271920000000001e-23
705,2.70805e-10,-1.5041199999999999e-22
706,2.71188e-10,-2.43543e-22
707,2.71572e-10,-3.93593e-22
708,2.71956e-10,-6.34895e-22
709,2.72339e-10,-1.02221e-21
710,2.72723e-10,-1.6427e-21
711,2.73106e-10,-2.63488e-21
712,2.7349e-10,-4.21838e-21
713,2.73873e-10,-6.74086e-21
714,2.74257e-10,-1.0751499999999999e-20
715,2.74641e-10,-1.7116299999999997e-20
716,2.75024e-10,-2.71978e-20
717,2.75408e-10,-4.3136499999999994e-20
718,2.75791e-10,-6.828769999999999e-20
719,2.76175e-10,-1.07901e-19
720,2.76558e-10,-1.70176e-19
721,2.76942e-10,-2.67892e-19
722,2.77326e-10,-4.20928e-19
723,2.77709e-10,-6.60154e-19
724,2.78093e-10,-1.0334100000000002e-18
725,2.78476e-10,-1.6146900000000002e-18
726,2.7886e-10,-2.51822e-18
727,2.79244e-10,-3.9200400000000004e-18
728,2.79627e-10,-6.09085e-18
729,2.80011e-10,-9.44617e-18
730,2.80394e-10,-1.46226e-17
731,2.80778e-10,-2.25937e-17
732,2.81161e-10,-3.4845e-17
733,2.81545e-10,-5.36397e-17
734,2.81929e-10,-8.24184e-17
735,2.82312e-10,-1.26402e-16
736,2.82696e-10,-1.93499e-16
737,2.83079e-10,-2.95662e-16
738,2.83463e-10,-4.50928e-16
739,2.83846e-10,-6.86456e-16
740,2.8423e-10,-1.04307e-15
741,2.84614e-10,-1.58199e-15
742,2.84997e-10,-2.39492e-15
743,2.85381e-10,-3.61887e-15
744,2.85764e-10,-5.45822e-15
745,2.86148e-10,-8.21718e-15
746,2.86531e-10,-1.23478e-14
747,2.86915e-10,-1.85204e-14
748,2.87299e-10,-2.77274e-14
749,2.87682e-10,-4.14344e-14
750,2.88066e-10,-6.18029e-14
751,2.88449e-10,-9.20136e-14
752,2.88833e-10,-1.36739e-13
753,2.89216e-10,-2.02827e-13
754,2.896e-10,-3.003e-13
755,2.89984e-10,-4.43794e-13
756,2.90367e-10,-6.54639e-13
757,2.90751e-10,-9.63871e-13
758,2.91134e-10,-1.41655e-12
759,2.91518e-10,-2.07797e-12
760,2.91902e-10,-3.04258e-12
761,2.92285e-10,-4.44674e-12
762,2.92669e-10,-6.48688e-12
763,2.93052e-10,-9.4455e-12
764,2.93436e-10,-1.3728e-11
765,2.93819e-10,-1.99153e-11
766,2.94203e-10,-2.88377e-11
767,2.94587e-10,-4.16801e-11
768,2.9497e-10,-6.013e-11
769,2.95354e-10,-8.65861e-11
770,2.95737e-10,-1.24451e-10
771,2.96121e-10,-1.78543e-10
772,2.96504e-10,-2.5567e-10
773,2.96888e-10,-3.65435e-10
774,2.97272e-10,-5.21355e-10
775,2.97655e-10,-7.4242e-10
776,2.98039e-10,-1.05526e-09
777,2.98422e-10,-1.49713e-09
778,2.98806e-10,-2.12008e-09
779,2.99189e-10,-2.99665e-09
780,2.99573e-10,-4.22775e-09
781,2.99957e-10,-5.95352e-09
782,3.0034e-10,-8.36813e-09
783,3.00724e-10,-1.17401e-08
784,3.01107e-10,-1.64402e-08
785,3.01491e-10,-2.29789e-08
786,3.01875e-10,-3.20582e-08
787,3.02258e-10,-4.46412e-08
788,3.02642e-10,-6.20469e-08
789,3.03025e-10,-8.60778e-08
790,3.03409e-10,-1.19192e-07
791,3.03792e-10,-1.64736e-07
792,3.04176e-10,-2.27256e-07
793,3.0456e-10,-3.12915e-07
794,3.04943e-10,-4.30052e-07
795,3.05327e-10,-5.89928e-07
796,3.0571e-10,-8.07716e-07
797,3.06094e-10,-1.10382e-06
798,3.06477e-10,-1.50563e-06
799,3.06861e-10,-2.04983e-06
800,3.07245e-10,-2.78546e-06
801,3.07628e-10,-3.77793e-06
802,3.08012e-10,-5.11433e-06
803,3.08395e-10,-6.91034e-06
804,3.08779e-10,-9.31934e-06
805,3.09162e-10,-1.25443e-05
806,3.09546e-10,-1.68531e-05
807,3.0993e-10,-2.25988e-05
808,3.10313e-10,-3.02457e-05
809,3.10697e-10,-4.04028e-05
810,3.1108e-10,-5.38678e-05
811,3.11464e-10,-7.16829e-05
812,3.11847e-10,-9.52069e-05
813,3.12231e-10,-0.000126208
814,3.12615e-10,-0.000166983
815,3.12998e-10,-0.000220506
816,3.13382e-10,-0.000290623
817,3.13765e-10,-0.000382298
818,3.14149e-10,-0.000501918
819,3.14533e-10,-0.000657691
820,3.14916e-10,-0.000860139
821,3.153e-10,-0.00112272
822,3.15683e-10,-0.00146261
823,3.16067e-10,-0.00190168
824,3.1645e-10,-0.00246773
825,3.16834e-10,-0.00319601
826,3.17218e-10,-0.00413109
827,3.17601e-10,-0.00532927
828,3.17985e-10,-0.00686146
829,3.18368e-10,-0.00881674
830,3.18752e-10,-0.0113068
831,3.19135e-10,-0.0144714
832,3.19519e-10,-0.018485
833,3.19903e-10,-0.0235647
834,3.20286e-10,-0.0299806
835,3.2067e-10,-0.0380669
836,3.21053e-10,-0.0482375
837,3.21437e-10,-0.0610026
838,3.2182e-10,-0.0769908
839,3.22204e-10,-0.0969732
840,3.22588e-10,-0.121894
841,3.22971e-10,-0.152909
842,3.23355e-10,-0.191425
843,3.23738e-10,-0.239153
844,3.24122e-10,-0.298168
845,3.24506e-10,-0.370984
846,3.24889e-10,-0.460631
847,3.25273e-10,-0.570761
848,3.25656e-10,-0.705757
849,3.2604e-10,-0.870866
850,3.26423e-10,-1.07236
851,3.26807e-10,-1.3177
852,3.27191e-10,-1.61577
853,3.27574e-10,-1.97708
854,3.27958e-10,-2.41407
855,3.28341e-10,-2.94136
856,3.28725e-10,-3.57619
857,3.29108e-10,-4.3387
858,3.29492e-10,-5.25246
859,3.29876e-10,-6.34489
860,3.30259e-10,-7.64786
861,3.30643e-10,-9.1983
862,3.31026e-10,-11.0388
863,3.3141e-10,-13.2182
864,3.31793e-10,-15.7929
865,3.32177e-10,-18.8271
866,3.32561e-10,-22.3938
867,3.32944e-10,-26.5761
868,3.33328e-10,-31.468
869,3.33711e-10,-37.1752
870,3.34095e-10,-43.8166
871,3.34479e-10,-51.5251
872,3.34862e-10,-60.4487
873,3.35246e-10,-70.7511
874,3.35629e-10,-82.6136
875,3.36013e-10,-96.2348
876,3.36396e-10,-111.833
877,3.3678e-10,-129.643
878,3.37164e-10,-149.924
879,3.37547e-10,-172.949
880,3.37931e-10,-199.012
881,3.38314e-10,-228.428
882,3.38698e-10,-261.525
883,3.39081e-10,-298.648
884,3.39465e-10,-340.151
885,3.39849e-10,-386.401
886,3.40232e-10,-437.771
887,3.40616e-10,-494.63
888,3.40999e-10,-557.343
889,3.41383e-10,-626.257
890,3.41766e-10,-701.697
891,3.4215e-10,-783.965
892,3.42534e-10,-873.32
893,3.42917e-10,-969.966
894,3.43301e-10,-1074.04
895,3.43684e-10,-1185.58
896,3.44068e-10,-1304.57
897,3.44451e-10,-1430.84
898,3.44835e-10,-1564.13
899,3.45219e-10,-1703.99
900,3.45602e-10,-1849.85
901,3.45986e-10,-2000.93
902,3.46369e-10,-2156.27
903,3.46753e-10,-2314.71
904,3.47137e-10,-2474.84
905,3.4752e-10,-2635.05
906,3.47904e-10,-2793.47
907,3.48287e-10,-2948.01
908,3.48671e-10,-3096.36
909,3.49054e-10,-3235.89
910,3.49438e-10,-3363.76
911,3.49822e-10,-3476.98
912,3.50205e-10,-3572.46
913,3.50589e-10,-3646.92
